#blinkered/attestations/2 language=sk words=57125 sources=20 built=2026-09-23 digest=d975052586467641
#tokens ebible:slk=108469 ia=12492183 lz:slk_news_2020_100K=137003 lz:slk_newscrawl_2016_1M=3632538 lz:slk-sk_web_2016_1M=4210502 tat=116664 web:aktuality.sk=305078 web:cas.sk=56858 web:dobrenoviny.sk=32526 web:hlavnespravy.sk=2165816 web:hnonline.sk=407852 web:litcentrum.sk=78457 web:noviny.sk=130139 web:postoj.sk=278281 web:pravda.sk=168497 web:refresher.sk=472791 web:sita.sk=662106 web:startitup.sk=476121 web:stvr.sk=162815 web:tasr.sk=36567 web:topky.sk=118936 web:trend.sk=32370 wiki:sk=53188744 wikisource:sk=383907
ZASTRČILI	ia	2	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt ia:slovenskpohlady09rosegoog/slovenskpohlady09rosegoog_djvu.txt
ZASVÄŤTE	ia	2	ia:pamtnkmaticeslo00slovgoog/pamtnkmaticeslo00slovgoog_djvu.txt ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt
ZASYP	ia	2	ia:orol01ferigoog/orol01ferigoog_djvu.txt ia:slovenskpohlady02kusgoog/slovenskpohlady02kusgoog_djvu.txt
ZAŤAHALA	ia	2	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt
ZATAJENÍM	ia	2	ia:114155694JogaOsemStupovVcvikuMilanPolaek/114155694-Joga-osem-stup%C5%88ov-v%C3%BDcviku-Milan-Pola%C5%A1ek_djvu.txt ia:nrodnkalendrnao00unkngoog/nrodnkalendrnao00unkngoog_djvu.txt
ZATAJÍM	ia	2	ia:slovenskpohlady07rosegoog/slovenskpohlady07rosegoog_djvu.txt ia:slovenskpohlady09rosegoog/slovenskpohlady09rosegoog_djvu.txt
ŽATEVNÝM	ia	2	ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt ia:slovenskpohlady02kusgoog/slovenskpohlady02kusgoog_djvu.txt
ZATIENIŠ	ia	2	ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ZATKNEM	ia	2	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt
ZATLAČ	ia	2	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt
ZATREPALI	ia	2	ia:kytkaztatieresk00slavgoog/kytkaztatieresk00slavgoog_djvu.txt ia:prostonrodniesl00dobgoog/prostonrodniesl00dobgoog_djvu.txt
ZATRÚB	ia	2	ia:slovenskpohlady02slovgoog/slovenskpohlady02slovgoog_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ZATVÁRAJ	ia	2	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZATVRDIŤ	ia	2	ia:dictionaryofengl00buck/dictionaryofengl00buck_djvu.txt ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZAUMIENIŠ	ia	2	ia:misalSKLAT/misalSKLAT_djvu.txt
ZAVÁRAM	ia	2	ia:mavolohlasyzob01kukuuoft/mavolohlasyzob01kukuuoft_djvu.txt ia:prva_kucharska_kniha/prva_kucharska_kniha_djvu.txt
ZAVÁŽ	ia	2	ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt
ZAVÍJAJÚ	ia	2	ia:slovenskpohlady04rosegoog/slovenskpohlady04rosegoog_djvu.txt ia:vahyoslovenskch00dobgoog/vahyoslovenskch00dobgoog_djvu.txt
ZÁVISÍM	ia	2	ia:orol00ferigoog/orol00ferigoog_djvu.txt ia:slovenskpohlady07slovgoog/slovenskpohlady07slovgoog_djvu.txt
ZÁVISTLIVEJ	ia	2	ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt
ZAVLEČÚ	ia	2	ia:orol00ferigoog/orol00ferigoog_djvu.txt ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt
ZÁVODÍTE	ia	2	ia:bsnedramatick00zb/bsnedramatick00zb_djvu.txt ia:bsnedramatick00zbor/bsnedramatick00zbor_djvu.txt
ZAVŔTALO	ia	2	ia:protipruduroman00margoog/protipruduroman00margoog_djvu.txt ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt
ZAVZLYKAL	ia	2	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt
ZAŽARTOVALI	ia	2	ia:prostonrodniesl00dobgoog/prostonrodniesl00dobgoog_djvu.txt ia:slovenskpohlady07slovgoog/slovenskpohlady07slovgoog_djvu.txt
ZAŽERIE	ia	2	ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ZAŽIARIM	ia	2	ia:eovlkolinskbseh00hviegoog/eovlkolinskbseh00hviegoog_djvu.txt ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt
ZAŽITÍ	ia	2	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt
ZAŽÍVACEJ	ia,web:sita.sk	2,2	ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt web:sita.sk:https://sita.sk/australcanka-sa-ospravedlnila-za-to-ze-pokracovala-v-pretekoch-hyrox-napriek-zazivacej-nehode/
ZAŽÍVACIEMU	ia	2	ia:nrodnkalendrnao00unkngoog/nrodnkalendrnao00unkngoog_djvu.txt ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt
ZAŽMURKÁ	ia	2	ia:114155694JogaOsemStupovVcvikuMilanPolaek/114155694-Joga-osem-stup%C5%88ov-v%C3%BDcviku-Milan-Pola%C5%A1ek_djvu.txt ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt
ZAŽMURKALA	ia	2	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt ia:orol03ferigoog/orol03ferigoog_djvu.txt
ZAZNAČ	ia	2	ia:nrodnkalendrnao00unkngoog/nrodnkalendrnao00unkngoog_djvu.txt ia:orol00ferigoog/orol00ferigoog_djvu.txt
ZAŽNEŠ	ia	2	ia:slovenskehadanky00myku/slovenskehadanky00myku_djvu.txt ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt
ZAŽRATÁ	ia	2	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt ia:nbz_2014_job/nbz_2014_job_djvu.txt
ZBABELOM	ia	2	ia:marian-magat-zidokracia/Marian%20Magat%20-%20Zidokracia_djvu.txt ia:rtyzoslovenskejl00men/rtyzoslovenskejl00men_djvu.txt
ZBABRALO	ia	2	ia:ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481/ako-chuti-moc-pdf-kniha-ladislav-mnacko-36481_djvu.txt
ZBALENÚ	ia	2	ia:Cory_Doctorow_-_Na_dne/CDoctorow_Na_dne-sk_djvu.txt ia:pc_space_09-2001/pc_space_00-1999_djvu.txt
ZBESNELA	ia	2	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZBESNIE	ia	2	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZBIJEME	ia	2	ia:orol03ferigoog/orol03ferigoog_djvu.txt
ZBLBOL	ia	2	ia:Cory_Doctorow_-_Na_dne/CDoctorow_Na_dne-sk_djvu.txt ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt
ZBLÍŽIME	ia	2	ia:sbornkeskoslove00klgoog/sbornkeskoslove00klgoog_djvu.txt ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt
ŽBLNKNUTIE	ia	2	ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt ia:sobrandiela09hurbuoft/sobrandiela09hurbuoft_djvu.txt
ZBLÚDENÝ	ia	2	ia:bsnekvydaniuspo00dobgoog/bsnekvydaniuspo00dobgoog_djvu.txt ia:tabornarodnialma00truc/tabornarodnialma00truc_djvu.txt
ZBLÚDILÝ	ia	2	ia:hlas01unkngoog/hlas01unkngoog_djvu.txt ia:slovenskpohlady04rosegoog/slovenskpohlady04rosegoog_djvu.txt
ZBOHATNEM	ia	2	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZBOHATNEME	ia	2	ia:mavolohlasyzob01kukuuoft/mavolohlasyzob01kukuuoft_djvu.txt ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt
ŽBRNDU	ia	2	ia:katovtovarykatov00newyuoft/katovtovarykatov00newyuoft_djvu.txt
ZBURCOVALI	ia	2	ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt ia:slovenskpohlady07rosegoog/slovenskpohlady07rosegoog_djvu.txt
ZDAJTE	ia	2	ia:slovenskpohlady00slovgoog/slovenskpohlady00slovgoog_djvu.txt
ZDAKADE	ia	2	ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt ia:slovenskpravopi00czamgoog/slovenskpravopi00czamgoog_djvu.txt
ZDESENEJ	ia	2	ia:katovtovarykatov00newyuoft/katovtovarykatov00newyuoft_djvu.txt ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt
ZDOCHNUTÁ	ia	2	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt ia:slovenskpohlady09rosegoog/slovenskpohlady09rosegoog_djvu.txt
ZDOCHNUTÝ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt ia:velky_snar/velky_snar_djvu.txt
ZDOKONAĽUJTE	ia	2	ia:114155694JogaOsemStupovVcvikuMilanPolaek/114155694-Joga-osem-stup%C5%88ov-v%C3%BDcviku-Milan-Pola%C5%A1ek_djvu.txt ia:misalSKLAT/misalSKLAT_djvu.txt
ZDRÁHANÍM	ia	2	ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt ia:orol00ferigoog/orol00ferigoog_djvu.txt
ZDRAPILA	ia	2	ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt ia:sobrandiela04hurbuoft/sobrandiela04hurbuoft_djvu.txt
ZDRAVÍŠ	ia	2	ia:most.1984.v31n01-02/most.1984.v31n01-02_djvu.txt ia:velky_snar/velky_snar_djvu.txt
ZDRIEMNE	ia	2	ia:most.1981.v28n01-02/most.1981.v28n01-02_djvu.txt ia:prostonrodniesl00dobgoog/prostonrodniesl00dobgoog_djvu.txt
ZDRŽIAVAME	ia	2	ia:misalSKLAT/misalSKLAT_djvu.txt
ZDUJÚ	ia	2	ia:slovenskpohlady02kusgoog/slovenskpohlady02kusgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ZDÚVAŤ	ia	2	ia:bsnejnahollho00kugoog/bsnejnahollho00kugoog_djvu.txt ia:slovensktank01ernuoft/slovensktank01ernuoft_djvu.txt
ZDVORILOSŤAMI	ia	2	ia:slovenskpohlady09rosegoog/slovenskpohlady09rosegoog_djvu.txt ia:tabornarodnialma00truc/tabornarodnialma00truc_djvu.txt
ZELINÁR	ia	2	ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ŽENÍCHOVA	ia	2	ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt
ŽENÍME	ia	2	ia:orol00unkngoog/orol00unkngoog_djvu.txt ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt
ŽERAVÍ	ia	2	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt
ZHABE	ia	2	ia:hlas00unkngoog/hlas00unkngoog_djvu.txt ia:most.1980.v27n01-02/most.1980.v27n01-02_djvu.txt
ZHASÍNALO	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt ia:sobrandiela04hurbuoft/sobrandiela04hurbuoft_djvu.txt
ZHASÍNAM	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZHNIJEME	ia	2	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ZHOVÄDILOSŤ	ia	2	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt ia:slovenskpohlady07slovgoog/slovenskpohlady07slovgoog_djvu.txt
ZHRBILA	ia	2	ia:most.1980.v27n01-02/most.1980.v27n01-02_djvu.txt ia:orol02ferigoog/orol02ferigoog_djvu.txt
ŽIADÚCIM	ia	2	ia:slovenskpohlady07rosegoog/slovenskpohlady07rosegoog_djvu.txt ia:slovenskpravopi00czamgoog/slovenskpravopi00czamgoog_djvu.txt
ŽIALIA	ia	2	ia:orol02ferigoog/orol02ferigoog_djvu.txt
ŽIALIŠ	ia	2	ia:most.1958.v05n03-04/most.1958.v05n03-04_djvu.txt ia:ztichchibrny00rz/ztichchibrny00rz_djvu.txt
ŽIARITE	ia	2	ia:slovenskpohlady02slovgoog/slovenskpohlady02slovgoog_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ŽIČLIVÝ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt ia:slovenskpohlady03rosegoog/slovenskpohlady03rosegoog_djvu.txt
ZÍDEŠ	ia	2	ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt
ŽILNATEJ	ia	2	ia:slovenskpohlady00slovgoog/slovenskpohlady00slovgoog_djvu.txt ia:sobrandiela09hurbuoft/sobrandiela09hurbuoft_djvu.txt
ŽILNATÝ	ia	2	ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt ia:sobrandiela04hurbuoft/sobrandiela04hurbuoft_djvu.txt
ŽINENIEK	ia	2	ia:misalSKLAT/misalSKLAT_djvu.txt
ZÍSKAVAM	ia	2	ia:casopis-zahorie.c.-2.rocnik.-2.-rok-1993/%C4%8Casopis%20Z%C3%A1horie.%C4%8D.2.ro%C4%8Dn%C3%ADk.2.%20rok%201993_djvu.txt ia:zle-peniaze-sprievodca-krizou-juraj-karpis/Zle_peniaze-sprievodca%20krizou(Juraj%20Karpi%C5%A1)_djvu.txt
ZÍVANIA	ia	2	ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt ia:slovenskpohlady07rosegoog/slovenskpohlady07rosegoog_djvu.txt
ŽIVORÍM	ia	2	ia:katovtovarykatov00newyuoft/katovtovarykatov00newyuoft_djvu.txt ia:slovenskpohlady01slovgoog/slovenskpohlady01slovgoog_djvu.txt
ZJAČALA	ia	2	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ZJEMNELI	ia	2	ia:sobrankritikyh00bujnuoft/sobrankritikyh00bujnuoft_djvu.txt ia:ztichchibrny00rz/ztichchibrny00rz_djvu.txt
ZJEŽENÉ	ia	2	ia:slovenskpohlady03rosegoog/slovenskpohlady03rosegoog_djvu.txt ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt
ZLÁMEM	ia	2	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ZLÁMEŠ	ia	2	ia:bsneviliamapau00pauluoft/bsneviliamapau00pauluoft_djvu.txt ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt
ZLÁMTE	ia	2	ia:slovenskpohlady00slovgoog/slovenskpohlady00slovgoog_djvu.txt ia:slovenskpohlady05rosegoog/slovenskpohlady05rosegoog_djvu.txt
ZLÁTAŤ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZLATONOSNÚ	ia	2	ia:orol00ferigoog/orol00ferigoog_djvu.txt ia:slovenskpohlady09rosegoog/slovenskpohlady09rosegoog_djvu.txt
ZLATOÚSTE	ia	2	ia:slovenskpohlady07rosegoog/slovenskpohlady07rosegoog_djvu.txt
ZLIZNÚŤ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZLOMYSEĽ	ia	2	ia:dictionaryofengl00buck/dictionaryofengl00buck_djvu.txt ia:misalSKLAT/misalSKLAT_djvu.txt
ZLOREČENIU	ia	2	ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt ia:tabornarodnialma00truc/tabornarodnialma00truc_djvu.txt
ZLOSTNEJŠIA	ia	2	ia:nitrianskkypolit00mark/nitrianskkypolit00mark_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ZLOSYNMI	ia	2	ia:fifo_magazine/FIFO_01_djvu.txt ia:slovenskdomc00carmuoft/slovenskdomc00carmuoft_djvu.txt
ZMÁČALI	ia	2	ia:pamtnostigemer00tom/pamtnostigemer00tom_djvu.txt ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt
ZMENŠENÝMI	ia	2	ia:rukovtspisovne00czamuoft/rukovtspisovne00czamuoft_djvu.txt ia:sobrandiela09hurbuoft/sobrandiela09hurbuoft_djvu.txt
ZMERAVENÚ	ia	2	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt
ZMIZNEME	ia	2	ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt ia:slovenskpohlady04rosegoog/slovenskpohlady04rosegoog_djvu.txt
ZMĹKLO	ia	2	ia:ztichchibrny00rz/ztichchibrny00rz_djvu.txt
ZMĹKNEŠ	ia	2	ia:spisybsnick00sldk/spisybsnick00sldk_djvu.txt ia:spisybsnicka00sluoft/spisybsnicka00sluoft_djvu.txt
ZMODRELA	ia	2	ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt ia:sobrandiela04hurbuoft/sobrandiela04hurbuoft_djvu.txt
ZMORILO	ia	2	ia:orol03ferigoog/orol03ferigoog_djvu.txt ia:slovenskpohlady00slovgoog/slovenskpohlady00slovgoog_djvu.txt
ZMOTANÚ	ia	2	ia:Cory_Doctorow_-_Niekto_prichadza_959/CDoctorow_-_Niekto_djvu.txt ia:Cory_Doctorow_-_Pretaktovane/Cory_Doctorow_-_Pretaktovane-sk_djvu.txt
ZMRAZ	ia	2	ia:manualzz-id-33120/33120_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ZMRVILA	ia	2	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt ia:slovenskpohlady07slovgoog/slovenskpohlady07slovgoog_djvu.txt
ZMRVÍM	ia	2	ia:orol01ferigoog/orol01ferigoog_djvu.txt ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZMRZAČENÝMI	ia	2	ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt ia:slovenskpohlady06slovgoog/slovenskpohlady06slovgoog_djvu.txt
ŽMÚRILA	ia	2	ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt ia:sobrandiela01hurbuoft/sobrandiela01hurbuoft_djvu.txt
ZMYJEME	ia	2	ia:bsnedramatick00zb/bsnedramatick00zb_djvu.txt ia:bsnedramatick00zbor/bsnedramatick00zbor_djvu.txt
ZMYJEŠ	ia	2	ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt ia:slovensktank01ernuoft/slovensktank01ernuoft_djvu.txt
ZMÝVAŤ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt ia:nova_kucharska_kniha-vansova/nova_kucharska_kniha-vansova_djvu.txt
ZNALÚ	ia	2	ia:domakolavychova01salvgoog/domakolavychova01salvgoog_djvu.txt ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt
ŽNETE	ia	2	ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt
ZNEVÁŽENÝ	ia	2	ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt ia:slovenskpohlady05kusgoog/slovenskpohlady05kusgoog_djvu.txt
ZNIČIAC	ia	2	ia:orol01ferigoog/orol01ferigoog_djvu.txt ia:slovenskpohlady02rosegoog/slovenskpohlady02rosegoog_djvu.txt
ZNIEKADE	ia	2	ia:rukovtspisovne00czamuoft/rukovtspisovne00czamuoft_djvu.txt ia:slovenskliterrna00gmuc/slovenskliterrna00gmuc_djvu.txt
ZNIEŠ	ia	2	ia:bub_gb_7xFEAAAAYAAJ/bub_gb_7xFEAAAAYAAJ_djvu.txt ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZNOJU	ia	2	ia:hlas02unkngoog/hlas02unkngoog_djvu.txt ia:slovenskpohlady01rosegoog/slovenskpohlady01rosegoog_djvu.txt
ZOBLEČTE	ia	2	ia:prakticnanglick00kada/prakticnanglick00kada_djvu.txt ia:prakticnanglicko00kada/prakticnanglicko00kada_djvu.txt
ZOBÚDZAŠ	ia	2	ia:slovenskpohlady02slovgoog/slovenskpohlady02slovgoog_djvu.txt ia:sobrandiela03hurbuoft/sobrandiela03hurbuoft_djvu.txt
ZODIERAŤ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt ia:prva_kucharska_kniha/prva_kucharska_kniha_djvu.txt
ZOHNEŠ	ia	2	ia:orol00ferigoog/orol00ferigoog_djvu.txt ia:slovenskpohlady03slovgoog/slovenskpohlady03slovgoog_djvu.txt
ZOHÝNAŤ	ia	2	ia:bsnickspisy00graigoog/bsnickspisy00graigoog_djvu.txt ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ŽOLÍKOVÁ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZOMRIME	ia	2	ia:misalSKLAT/misalSKLAT_djvu.txt ia:mluvnicajazykas00hattgoog/mluvnicajazykas00hattgoog_djvu.txt
ZOPSULA	ia	2	ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
ZOSADNI	ia	2	ia:prostonrodniesl00dobgoog/prostonrodniesl00dobgoog_djvu.txt
ZOSADNITE	ia	2	ia:prakticnanglick00kada/prakticnanglick00kada_djvu.txt ia:prakticnanglicko00kada/prakticnanglicko00kada_djvu.txt
ZOSADNÚ	ia	2	ia:slovenskpohlady00rosegoog/slovenskpohlady00rosegoog_djvu.txt
ZOSADZUJÚ	ia	2	ia:bsnedramatick00zb/bsnedramatick00zb_djvu.txt ia:bsnedramatick00zbor/bsnedramatick00zbor_djvu.txt
ZOŠEDIVEL	ia	2	ia:slovenskpohlady04kusgoog/slovenskpohlady04kusgoog_djvu.txt ia:slovenskpohlady08rosegoog/slovenskpohlady08rosegoog_djvu.txt
ZOŠEDIVIEŤ	ia	2	ia:rukovtspisovne00czamuoft/rukovtspisovne00czamuoft_djvu.txt
ZOSIELAŤ	ia	2	ia:kralik_2015/Kr%C3%A1lik%20%C4%BDubor%20%5B2016%5D%20Stru%C4%8Dn%C3%BD%20etymologick%C3%BD%20slovn%C3%ADk%20sloven%C4%8Diny_djvu.txt
ZOSLA	ia	2	ia:SokratikaI/Sokratika%20I_djvu.txt ia:slovensktank00ern/slovensktank00ern_djvu.txt
ZOSOBŇUJEME	ia	2	ia:vahyoslovenskch00dobgoog/vahyoslovenskch00dobgoog_djvu.txt
ZOSTAVÍTE	ia,web:hlavnespravy.sk	2,2	ia:treti-testament-das-dritte-testament-sk/TRET%C3%8D%20TESTAMENT%20_Das%20DritteTestament_sk_djvu.txt web:hlavnespravy.sk:https://www.hlavnespravy.sk/monitor-opozicia-skolila-i-matovica-v-otazkach-svedomia-a-lojalnosti-poslanca/722
ZOSTRELÍŠ	ia	2	ia:prostonrodniesl00dobgoog/prostonrodniesl00dobgoog_djvu.txt
ZOSTÚP	ia	2	ia:bsnedramatick00zb/bsnedramatick00zb_djvu.txt ia:bsnedramatick00zbor/bsnedramatick00zbor_djvu.txt
ZOSTUPUJEŠ	ia	2	ia:bsnedramatick00zb/bsnedramatick00zb_djvu.txt ia:bsnedramatick00zbor/bsnedramatick00zbor_djvu.txt
ZOSÚLADÍME	ia	2	ia:114155694JogaOsemStupovVcvikuMilanPolaek/114155694-Joga-osem-stup%C5%88ov-v%C3%BDcviku-Milan-Pola%C5%A1ek_djvu.txt ia:technicke-informacie-c.-60-kanalovy-volic-6-pn-386-74-75/Technicke_informacie_c.60_Kanalovy_volic_6PN_386_74-75_djvu.txt
ZOTAV	ia	2	ia:orol00ferigoog/orol00ferigoog_djvu.txt ia:slovenskpslovpo00ztgoog/slovenskpslovpo00ztgoog_djvu.txt
